Emission_Factor,Calculations_SK,Date,Fiscal_Quarter,Date_SK,Enterprise_SK,Enterprise_Name,Facility_SK,Facility_Name,Fuel_SK,Fuel_Name,Unit,Source_SK,Source_Category,Source_Type,Sum of CO2e,CO2E_S1,CO2E_S2,CO2E_S3_BT,Sum of Consumption_Fuel_Quantity,Sum of Electricity_Usage_Consumption,Sum of Emission_CH4_KT,Sum of Emission_CO2_Equivalent_KT,Sum of Emission_CO2_KT,Emission_CO2_market,Sum of Emission_N2O_KT,Emission_Sub,Energy_charge,Fixed_charge,Invoice_Amount,Invoice_Days,Invoice_Distance,Invoice_GST,Kt_of_CH4_S2,Kt_of_CH4_S3,Kt_of_CO2_S2,Kt_of_CO2_S3,Kt_of_N20_S3,sumif_S1_gas_type,Total_charge,Type,Electricity_Invoice_SK,Invoice_SK,Employee_SK
National Greenhouse Account Factors,1,2021-06-26 00:00:00,2,57,1,XXXX Pty Ltd,7,Melbourne office,14,Liquified Natural Gas (LNG),Short Ton,5,Road_vehicle,Mobile Source,0.05645397978,0.05645397978,,,40.9428,,0.000310755852,0.21680399941200001,0.053242835976000005,0,0.002900387952,,,,,,,,,,,,,0.053242835976000005,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-06-26 00:00:00,2,57,1,XXXX Pty Ltd,7,Melbourne office,15,Rechargable batteries,Metric Ton,6,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-06-26 00:00:00,2,57,1,XXXX Pty Ltd,7,Melbourne office,15,Rechargable batteries,Metric Ton,41,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-06-26 00:00:00,2,57,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),32,Non_Road_vehicle,Mobile Source,0.00041673522797964005,0.00041673522797964005,,,0.17507529575,,0.00000958012018344,0.0030428856732651302,0.0004035625627274101,0,0.0000035925450687900004,,,,,,,,,,,,,0.0004035625627274101,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-06-26 00:00:00,2,57,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),38,Non_Road_vehicle,Mobile Source,0.00011163998864146468,0.00011163998864146468,,,0.046901252202000004,,0.0000025664365204934408,0.0008151643998217292,0.0001081111384257862,0,9.624136951850402e-7,,,,,,,,,,,,,0.0001081111384257862,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-06-26 00:00:00,2,57,1,XXXX Pty Ltd,9,Perth office,1,Gasoline,Gallons (g),35,Road_vehicle,Mobile Source,0.00012488541102265537,0.00012488541102265537,,,0.052465807547999996,,0.0000028709289890265603,0.0009118788201395613,0.00012093788366274386,0,0.0000010765983708849601,,,,,,,,,,,,,0.00012093788366274386,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-06-26 00:00:00,2,57,1,XXXX Pty Ltd,9,Perth office,2,Diesel,Short Ton,27,Road_vehicle,Mobile Source,0.015339649881600003,0.015339649881600003,,,5.64489,,0.00008715710160000001,0.03893743513980001,0.015230703504600004,0,0.000021789275400000003,,,,,,,,,,,,,0.015230703504600004,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-06-26 00:00:00,2,57,1,XXXX Pty Ltd,10,Sydney Office,2,Diesel,Short Ton,21,Road_vehicle,Mobile Source,0.049427760729600013,0.049427760729600013,,,18.189090000000004,,0.00028083954960000007,0.12546506878380004,0.04907671129260001,0,0.00007020988740000002,,,,,,,,,,,,,0.04907671129260001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-06-26 00:00:00,2,57,1,XXXX Pty Ltd,10,Sydney Office,4,Ethanol,Kilolitres (kl),8,Road_vehicle,Mobile Source,0.0000012910949999999999,0.0000012910949999999999,,,0.02207,,8.779445999999999e-7,0.00024422353019999996,0,0,4.131504e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-06-26 00:00:00,2,57,1,XXXX Pty Ltd,10,Sydney Office,15,Rechargable batteries,Metric Ton,14,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-06-28 00:00:00,2,59,1,XXXX Pty Ltd,7,Melbourne office,7,Natural Gas,standard cubic feet,64,Gas stove,Stationary Combustion,0.00000918697745721,0.00000918697745721,,,4.53649,,5.34852171e-9,0.00001108035414255,0.0000091638005298,0,1.78284057e-8,,,,,,,,,,,,,0.0000091638005298,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2021-06-30 00:00:00,2,61,1,XXXX Pty Ltd,1,Franklin Adelaide,17,R134a,cubic feet,80,Refrigerator,Fugitive Emission,0.0040001,0.0040001,,,181,,0,0.0040001,0.0040001,0,0,,,,,,,,,,,,,0.0040001,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2021-06-30 00:00:00,2,61,1,XXXX Pty Ltd,4,Canberra office,16,R410A,cubic meter,93,"Heating, Ventilation, and Air Conditioning (HVAC)",Fugitive Emission,0.041279420000000004,0.041279420000000004,,,613,,0,0.041279420000000004,0.041279420000000004,0,0,,,,,,,,,,,,,0.041279420000000004,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2021-07-11 00:00:00,3,72,1,XXXX Pty Ltd,7,Melbourne office,2,Diesel,Short Ton,63,Diesel generator,Stationary Combustion,0.2806587793152,0.2806587793152,,,103.28058,,0.0015946521552000002,0.7124108503356001,0.2786654641212,0,0.00039866303880000005,,,,,,,,,,,,,0.2786654641212,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,1,Franklin Adelaide,15,Rechargable batteries,Metric Ton,36,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,2,SSH Adelaide,4,Ethanol,Kilolitres (kl),18,Road_vehicle,Mobile Source,0.000001768455,0.000001768455,,,0.03023,,0.0000012025494,0.0003345209478,0,0,5.659056e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,3,Brisbane office,13,Liquified Petroleum Gas (LPG),Short Ton,39,Road_vehicle,Mobile Source,0.03367506488400001,0.03367506488400001,,,21.07062,,0.00016561507320000002,0.08485012250280002,0.03323342468880001,0,0.000276025122,,,,,,,,,,,,,0.03323342468880001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,4,Canberra office,2,Diesel,Short Ton,7,Non_Road_vehicle,Mobile Source,0.0146480070528,0.0146480070528,,,5.39037,,0.00008322731280000001,0.0371818019934,0.0145439729118,0,0.000020806828200000002,,,,,,,,,,,,,0.0145439729118,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,15,Road_vehicle,Mobile Source,0.10278306466560001,0.10278306466560001,,,37.82349,,0.0005839946856000001,0.26089962579180004,0.10205307130860002,0,0.00014599867140000002,,,,,,,,,,,,,0.10205307130860002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,7,Melbourne office,1,Gasoline,Gallons (g),16,Road_vehicle,Mobile Source,0.00027644187663600775,0.00027644187663600775,,,0.11613643402400001,,0.000006354985669793282,0.002018502323368091,0.000267703771340042,0,0.0000023831196261724804,,,,,,,,,,,,,0.000267703771340042,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,7,Melbourne office,13,Liquified Petroleum Gas (LPG),Short Ton,10,Road_vehicle,Mobile Source,0.06868667246400002,0.06868667246400002,,,42.977520000000005,,0.0003378033072,0.17306789438880005,0.06778586364480002,0,0.0005630055120000001,,,,,,,,,,,,,0.06778586364480002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,7,Melbourne office,14,Liquified Natural Gas (LNG),Short Ton,5,Road_vehicle,Mobile Source,0.05645397978,0.05645397978,,,40.9428,,0.000310755852,0.21680399941200001,0.053242835976000005,0,0.002900387952,,,,,,,,,,,,,0.053242835976000005,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,7,Melbourne office,15,Rechargable batteries,Metric Ton,6,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,7,Melbourne office,15,Rechargable batteries,Metric Ton,41,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),32,Non_Road_vehicle,Mobile Source,0.00041673522797964005,0.00041673522797964005,,,0.17507529575,,0.00000958012018344,0.0030428856732651302,0.0004035625627274101,0,0.0000035925450687900004,,,,,,,,,,,,,0.0004035625627274101,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),38,Non_Road_vehicle,Mobile Source,0.00011163998864146468,0.00011163998864146468,,,0.046901252202000004,,0.0000025664365204934408,0.0008151643998217292,0.0001081111384257862,0,9.624136951850402e-7,,,,,,,,,,,,,0.0001081111384257862,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,9,Perth office,1,Gasoline,Gallons (g),35,Road_vehicle,Mobile Source,0.00012488541102265537,0.00012488541102265537,,,0.052465807547999996,,0.0000028709289890265603,0.0009118788201395613,0.00012093788366274386,0,0.0000010765983708849601,,,,,,,,,,,,,0.00012093788366274386,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,9,Perth office,2,Diesel,Short Ton,27,Road_vehicle,Mobile Source,0.015339649881600003,0.015339649881600003,,,5.64489,,0.00008715710160000001,0.03893743513980001,0.015230703504600004,0,0.000021789275400000003,,,,,,,,,,,,,0.015230703504600004,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,10,Sydney Office,2,Diesel,Short Ton,21,Road_vehicle,Mobile Source,0.049427760729600013,0.049427760729600013,,,18.189090000000004,,0.00028083954960000007,0.12546506878380004,0.04907671129260001,0,0.00007020988740000002,,,,,,,,,,,,,0.04907671129260001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,10,Sydney Office,4,Ethanol,Kilolitres (kl),8,Road_vehicle,Mobile Source,0.0000012910949999999999,0.0000012910949999999999,,,0.02207,,8.779445999999999e-7,0.00024422353019999996,0,0,4.131504e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-26 00:00:00,3,87,1,XXXX Pty Ltd,10,Sydney Office,15,Rechargable batteries,Metric Ton,14,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-07-28 00:00:00,3,89,1,XXXX Pty Ltd,7,Melbourne office,7,Natural Gas,standard cubic feet,64,Gas stove,Stationary Combustion,0.000006918602112503999,0.000006918602112503999,,,3.4163759999999996,,4.027907304e-9,0.00000834448129812,0.000006901147847519999,0,1.3426357679999999e-8,,,,,,,,,,,,,0.000006901147847519999,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2021-07-30 00:00:00,3,91,1,XXXX Pty Ltd,1,Franklin Adelaide,17,R134a,cubic feet,81,Refrigerator,Fugitive Emission,0.0195585,0.0195585,,,885,,0,0.0195585,0.0195585,0,0,,,,,,,,,,,,,0.0195585,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2021-07-30 00:00:00,3,91,1,XXXX Pty Ltd,5,Darwin office,16,R410A,cubic meter,98,"Heating, Ventilation, and Air Conditioning (HVAC)",Fugitive Emission,0.011515140000000002,0.011515140000000002,,,171,,0,0.011515140000000002,0.011515140000000002,0,0,,,,,,,,,,,,,0.011515140000000002,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2021-08-10 00:00:00,3,102,1,XXXX Pty Ltd,7,Melbourne office,2,Diesel,Short Ton,63,Diesel generator,Stationary Combustion,0.15095104738560003,0.15095104738560003,,,55.54899,,0.0008576764056,0.38316693420180004,0.14987895187860004,0,0.0002144191014,,,,,,,,,,,,,0.14987895187860004,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,1,Franklin Adelaide,15,Rechargable batteries,Metric Ton,36,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,2,SSH Adelaide,4,Ethanol,Kilolitres (kl),18,Road_vehicle,Mobile Source,0.000001768455,0.000001768455,,,0.03023,,0.0000012025494,0.0003345209478,0,0,5.659056e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,3,Brisbane office,13,Liquified Petroleum Gas (LPG),Short Ton,39,Road_vehicle,Mobile Source,0.03367506488400001,0.03367506488400001,,,21.07062,,0.00016561507320000002,0.08485012250280002,0.03323342468880001,0,0.000276025122,,,,,,,,,,,,,0.03323342468880001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,4,Canberra office,2,Diesel,Short Ton,7,Non_Road_vehicle,Mobile Source,0.0146480070528,0.0146480070528,,,5.39037,,0.00008322731280000001,0.0371818019934,0.0145439729118,0,0.000020806828200000002,,,,,,,,,,,,,0.0145439729118,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,15,Road_vehicle,Mobile Source,0.10278306466560001,0.10278306466560001,,,37.82349,,0.0005839946856000001,0.26089962579180004,0.10205307130860002,0,0.00014599867140000002,,,,,,,,,,,,,0.10205307130860002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,7,Melbourne office,1,Gasoline,Gallons (g),16,Road_vehicle,Mobile Source,0.00027644187663600775,0.00027644187663600775,,,0.11613643402400001,,0.000006354985669793282,0.002018502323368091,0.000267703771340042,0,0.0000023831196261724804,,,,,,,,,,,,,0.000267703771340042,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,7,Melbourne office,13,Liquified Petroleum Gas (LPG),Short Ton,10,Road_vehicle,Mobile Source,0.06868667246400002,0.06868667246400002,,,42.977520000000005,,0.0003378033072,0.17306789438880005,0.06778586364480002,0,0.0005630055120000001,,,,,,,,,,,,,0.06778586364480002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,7,Melbourne office,14,Liquified Natural Gas (LNG),Short Ton,5,Road_vehicle,Mobile Source,0.05645397978,0.05645397978,,,40.9428,,0.000310755852,0.21680399941200001,0.053242835976000005,0,0.002900387952,,,,,,,,,,,,,0.053242835976000005,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,7,Melbourne office,15,Rechargable batteries,Metric Ton,6,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,7,Melbourne office,15,Rechargable batteries,Metric Ton,41,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),32,Non_Road_vehicle,Mobile Source,0.00041673522797964005,0.00041673522797964005,,,0.17507529575,,0.00000958012018344,0.0030428856732651302,0.0004035625627274101,0,0.0000035925450687900004,,,,,,,,,,,,,0.0004035625627274101,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),38,Non_Road_vehicle,Mobile Source,0.00011163998864146468,0.00011163998864146468,,,0.046901252202000004,,0.0000025664365204934408,0.0008151643998217292,0.0001081111384257862,0,9.624136951850402e-7,,,,,,,,,,,,,0.0001081111384257862,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,9,Perth office,1,Gasoline,Gallons (g),35,Road_vehicle,Mobile Source,0.00012488541102265537,0.00012488541102265537,,,0.052465807547999996,,0.0000028709289890265603,0.0009118788201395613,0.00012093788366274386,0,0.0000010765983708849601,,,,,,,,,,,,,0.00012093788366274386,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,9,Perth office,2,Diesel,Short Ton,27,Road_vehicle,Mobile Source,0.015339649881600003,0.015339649881600003,,,5.64489,,0.00008715710160000001,0.03893743513980001,0.015230703504600004,0,0.000021789275400000003,,,,,,,,,,,,,0.015230703504600004,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,10,Sydney Office,2,Diesel,Short Ton,21,Road_vehicle,Mobile Source,0.049427760729600013,0.049427760729600013,,,18.189090000000004,,0.00028083954960000007,0.12546506878380004,0.04907671129260001,0,0.00007020988740000002,,,,,,,,,,,,,0.04907671129260001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,10,Sydney Office,4,Ethanol,Kilolitres (kl),8,Road_vehicle,Mobile Source,0.0000012910949999999999,0.0000012910949999999999,,,0.02207,,8.779445999999999e-7,0.00024422353019999996,0,0,4.131504e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-25 00:00:00,3,117,1,XXXX Pty Ltd,10,Sydney Office,15,Rechargable batteries,Metric Ton,14,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-08-27 00:00:00,3,119,1,XXXX Pty Ltd,7,Melbourne office,7,Natural Gas,standard cubic feet,64,Gas stove,Stationary Combustion,0.000009573254612928,0.000009573254612928,,,4.727232,,5.5734065279999994e-9,0.00001154624052384,0.00000954910318464,0,1.857802176e-8,,,,,,,,,,,,,0.00000954910318464,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2021-08-30 00:00:00,3,122,1,XXXX Pty Ltd,2,SSH Adelaide,17,R134a,cubic feet,83,Refrigerator,Fugitive Emission,0.0033813000000000003,0.0033813000000000003,,,153,,0,0.0033813000000000003,0.0033813000000000003,0,0,,,,,,,,,,,,,0.0033813000000000003,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2021-08-30 00:00:00,3,122,1,XXXX Pty Ltd,5,Darwin office,16,R410A,cubic meter,99,"Heating, Ventilation, and Air Conditioning (HVAC)",Fugitive Emission,0.04754204,0.04754204,,,706,,0,0.04754204,0.04754204,0,0,,,,,,,,,,,,,0.04754204,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2021-09-09 00:00:00,3,132,1,XXXX Pty Ltd,7,Melbourne office,2,Diesel,Short Ton,63,Diesel generator,Stationary Combustion,0.3061754593920001,0.3061754593920001,,,112.67055,,0.0017396332920000001,0.7771811732010001,0.30400091777700006,0,0.00043490832300000003,,,,,,,,,,,,,0.30400091777700006,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2021-09-24 00:00:00,3,147,1,XXXX Pty Ltd,1,Franklin Adelaide,15,Rechargable batteries,Metric Ton,36,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-09-24 00:00:00,3,147,1,XXXX Pty Ltd,2,SSH Adelaide,4,Ethanol,Kilolitres (kl),18,Road_vehicle,Mobile Source,0.000001768455,0.000001768455,,,0.03023,,0.0000012025494,0.0003345209478,0,0,5.659056e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-09-24 00:00:00,3,147,1,XXXX Pty Ltd,3,Brisbane office,13,Liquified Petroleum Gas (LPG),Short Ton,39,Road_vehicle,Mobile Source,0.03367506488400001,0.03367506488400001,,,21.07062,,0.00016561507320000002,0.08485012250280002,0.03323342468880001,0,0.000276025122,,,,,,,,,,,,,0.03323342468880001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-09-24 00:00:00,3,147,1,XXXX Pty Ltd,4,Canberra office,2,Diesel,Short Ton,7,Non_Road_vehicle,Mobile Source,0.0146480070528,0.0146480070528,,,5.39037,,0.00008322731280000001,0.0371818019934,0.0145439729118,0,0.000020806828200000002,,,,,,,,,,,,,0.0145439729118,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-09-24 00:00:00,3,147,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,15,Road_vehicle,Mobile Source,0.10278306466560001,0.10278306466560001,,,37.82349,,0.0005839946856000001,0.26089962579180004,0.10205307130860002,0,0.00014599867140000002,,,,,,,,,,,,,0.10205307130860002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-09-24 00:00:00,3,147,1,XXXX Pty Ltd,7,Melbourne office,1,Gasoline,Gallons (g),16,Road_vehicle,Mobile Source,0.00027644187663600775,0.00027644187663600775,,,0.11613643402400001,,0.000006354985669793282,0.002018502323368091,0.000267703771340042,0,0.0000023831196261724804,,,,,,,,,,,,,0.000267703771340042,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-09-24 00:00:00,3,147,1,XXXX Pty Ltd,7,Melbourne office,13,Liquified Petroleum Gas (LPG),Short Ton,10,Road_vehicle,Mobile Source,0.06868667246400002,0.06868667246400002,,,42.977520000000005,,0.0003378033072,0.17306789438880005,0.06778586364480002,0,0.0005630055120000001,,,,,,,,,,,,,0.06778586364480002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-09-24 00:00:00,3,147,1,XXXX Pty Ltd,7,Melbourne office,14,Liquified Natural Gas (LNG),Short Ton,5,Road_vehicle,Mobile Source,0.05645397978,0.05645397978,,,40.9428,,0.000310755852,0.21680399941200001,0.053242835976000005,0,0.002900387952,,,,,,,,,,,,,0.053242835976000005,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-09-24 00:00:00,3,147,1,XXXX Pty Ltd,7,Melbourne office,15,Rechargable batteries,Metric Ton,6,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-09-24 00:00:00,3,147,1,XXXX Pty Ltd,7,Melbourne office,15,Rechargable batteries,Metric Ton,41,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2021-09-24 00:00:00,3,147,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),32,Non_Road_vehicle,Mobile Source,0.00041673522797964005,0.00041673522797964005,,,0.17507529575,,0.00000958012018344,0.0030428856732651302,0.0004035625627274101,0,0.0000035925450687900004,,,,,,,,,,,,,0.0004035625627274101,,Mobile Source,0,,
